
Iteracción: 0
individual0 mCAI=1,mHD=0,lLCS=1,GENDER=male,AGE:0,fitness:8.98449e+06, last mutation: -1, Identificador de poblacion: 0
individual55 mCAI=0.385632,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:0,fitness:41330.1, last mutation: -1, Identificador de poblacion: 115
individual56 mCAI=0.378473,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:0,fitness:41269.1, last mutation: -1, Identificador de poblacion: 74
individual57 mCAI=0.379522,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:37813.1, last mutation: -1, Identificador de poblacion: 123
individual58 mCAI=0.364302,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:29759.1, last mutation: -1, Identificador de poblacion: 161
individual59 mCAI=0.402554,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:29686.1, last mutation: -1, Identificador de poblacion: 77
individual60 mCAI=0.39958,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:28512.5, last mutation: -1, Identificador de poblacion: 97
individual61 mCAI=0.428728,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:25705.5, last mutation: -1, Identificador de poblacion: 72
individual62 mCAI=0.396441,mHD=0.192982,lLCS=0.131579,GENDER=female,AGE:0,fitness:24649.2, last mutation: -1, Identificador de poblacion: 52
individual63 mCAI=0.39477,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:24082.9, last mutation: -1, Identificador de poblacion: 65
individual64 mCAI=0.422856,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:23862.9, last mutation: -1, Identificador de poblacion: 156
individual65 mCAI=0.418265,mHD=0.192982,lLCS=0.166667,GENDER=female,AGE:0,fitness:22593.8, last mutation: -1, Identificador de poblacion: 182
individual66 mCAI=0.413206,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:20927, last mutation: -1, Identificador de poblacion: 31
individual67 mCAI=0.411893,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:20900.1, last mutation: -1, Identificador de poblacion: 195
individual68 mCAI=0.41126,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:20739.4, last mutation: -1, Identificador de poblacion: 112
individual69 mCAI=0.412386,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:20720.4, last mutation: -1, Identificador de poblacion: 171
individual70 mCAI=0.407488,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:19498.8, last mutation: -1, Identificador de poblacion: 25
individual71 mCAI=0.392705,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:15865, last mutation: -1, Identificador de poblacion: 2
individual72 mCAI=0.397782,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:14768.9, last mutation: -1, Identificador de poblacion: 38
individual73 mCAI=0.41203,mHD=0.210526,lLCS=0.201754,GENDER=female,AGE:0,fitness:14698.1, last mutation: -1, Identificador de poblacion: 174
individual74 mCAI=0.39704,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:14639.4, last mutation: -1, Identificador de poblacion: 133
individual75 mCAI=0.397862,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:14527.5, last mutation: -1, Identificador de poblacion: 188
individual76 mCAI=0.395283,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:14259.1, last mutation: -1, Identificador de poblacion: 158
individual77 mCAI=0.395923,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:14178.1, last mutation: -1, Identificador de poblacion: 51
individual78 mCAI=0.388472,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:12739, last mutation: -1, Identificador de poblacion: 91
individual79 mCAI=0.409361,mHD=0.184211,lLCS=0.140351,GENDER=female,AGE:0,fitness:9666.18, last mutation: -1, Identificador de poblacion: 118
individual80 mCAI=0.386383,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:9298.97, last mutation: -1, Identificador de poblacion: 80
individual81 mCAI=0.37313,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:8862.72, last mutation: -1, Identificador de poblacion: 70
individual82 mCAI=0.383274,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:8733.05, last mutation: -1, Identificador de poblacion: 154
individual83 mCAI=0.381829,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:8494.48, last mutation: -1, Identificador de poblacion: 176
individual84 mCAI=0.40097,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:8365.88, last mutation: -1, Identificador de poblacion: 194
individual85 mCAI=0.40085,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:8350.48, last mutation: -1, Identificador de poblacion: 196
individual86 mCAI=0.379585,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:8260.06, last mutation: -1, Identificador de poblacion: 75
individual87 mCAI=0.376858,mHD=0.192982,lLCS=0.157895,GENDER=female,AGE:0,fitness:7859.1, last mutation: -1, Identificador de poblacion: 53
individual88 mCAI=0.393663,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:7029.84, last mutation: -1, Identificador de poblacion: 177
individual89 mCAI=0.356219,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:0,fitness:6524.71, last mutation: -1, Identificador de poblacion: 64
individual90 mCAI=0.363862,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:0,fitness:6232.05, last mutation: -1, Identificador de poblacion: 175
individual91 mCAI=0.391075,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:5929.77, last mutation: -1, Identificador de poblacion: 119
individual92 mCAI=0.391028,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:5925.24, last mutation: -1, Identificador de poblacion: 147
individual93 mCAI=0.412333,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:5204.16, last mutation: -1, Identificador de poblacion: 12
individual94 mCAI=0.416257,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:3759.74, last mutation: -1, Identificador de poblacion: 39
individual95 mCAI=0.414867,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:3688.01, last mutation: -1, Identificador de poblacion: 178
individual96 mCAI=0.413599,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:3558.54, last mutation: -1, Identificador de poblacion: 27
individual97 mCAI=0.410491,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:3402.49, last mutation: -1, Identificador de poblacion: 76
individual98 mCAI=0.406038,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:3188.54, last mutation: -1, Identificador de poblacion: 71
individual99 mCAI=0.402548,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:0,fitness:3044.25, last mutation: -1, Identificador de poblacion: 164

individual100 mCAI=0.399474,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:2883.54, last mutation: -1, Identificador de poblacion: 186
individual101 mCAI=0.391415,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:2592.02, last mutation: -1, Identificador de poblacion: 60
individual102 mCAI=0.389896,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:2534.83, last mutation: -1, Identificador de poblacion: 37
individual103 mCAI=0.393189,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:0,fitness:2390.7, last mutation: -1, Identificador de poblacion: 193
individual104 mCAI=0.396359,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:2387.05, last mutation: -1, Identificador de poblacion: 140
individual105 mCAI=0.393705,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:0,fitness:2304.86, last mutation: -1, Identificador de poblacion: 98
individual106 mCAI=0.433835,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:2216.27, last mutation: -1, Identificador de poblacion: 104
individual107 mCAI=0.390882,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:2172.5, last mutation: -1, Identificador de poblacion: 168
individual108 mCAI=0.388856,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:2098, last mutation: -1, Identificador de poblacion: 167
individual109 mCAI=0.350093,mHD=0.210526,lLCS=0.201754,GENDER=female,AGE:0,fitness:2091.25, last mutation: -1, Identificador de poblacion: 67
individual110 mCAI=0.388543,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:2088.53, last mutation: -1, Identificador de poblacion: 113
individual111 mCAI=0.388188,mHD=0.201754,lLCS=0.184211,GENDER=female,AGE:0,fitness:2005.68, last mutation: -1, Identificador de poblacion: 183
individual112 mCAI=0.34912,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:1793.01, last mutation: -1, Identificador de poblacion: 149
individual113 mCAI=0.380001,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:0,fitness:1773.3, last mutation: -1, Identificador de poblacion: 125
individual114 mCAI=0.385304,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:1705.37, last mutation: -1, Identificador de poblacion: 1
individual115 mCAI=0.403455,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:0,fitness:1586.16, last mutation: -1, Identificador de poblacion: 96
individual116 mCAI=0.378653,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:1496.46, last mutation: -1, Identificador de poblacion: 9
individual117 mCAI=0.421815,mHD=0.192982,lLCS=0.192982,GENDER=female,AGE:0,fitness:1462.58, last mutation: -1, Identificador de poblacion: 173
individual118 mCAI=0.407436,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:1259.92, last mutation: -1, Identificador de poblacion: 187
individual119 mCAI=0.406761,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:1243.86, last mutation: -1, Identificador de poblacion: 105
individual120 mCAI=0.378043,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:1140.12, last mutation: -1, Identificador de poblacion: 145
individual121 mCAI=0.377576,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:1132.24, last mutation: -1, Identificador de poblacion: 36
individual122 mCAI=0.376675,mHD=0.201754,lLCS=0.184211,GENDER=female,AGE:0,fitness:1037.39, last mutation: -1, Identificador de poblacion: 43
individual123 mCAI=0.406493,mHD=0.192982,lLCS=0.184211,GENDER=female,AGE:0,fitness:1036.52, last mutation: -1, Identificador de poblacion: 22
individual124 mCAI=0.4345,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:1032.04, last mutation: -1, Identificador de poblacion: 127
individual125 mCAI=0.373595,mHD=0.184211,lLCS=0.157895,GENDER=female,AGE:0,fitness:1021.34, last mutation: -1, Identificador de poblacion: 100
individual126 mCAI=0.356823,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:930.182, last mutation: -1, Identificador de poblacion: 47
individual127 mCAI=0.369206,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:927.524, last mutation: -1, Identificador de poblacion: 20
individual128 mCAI=0.399358,mHD=0.192982,lLCS=0.192982,GENDER=female,AGE:0,fitness:905.012, last mutation: -1, Identificador de poblacion: 94
individual129 mCAI=0.39745,mHD=0.192982,lLCS=0.192982,GENDER=female,AGE:0,fitness:870.59, last mutation: -1, Identificador de poblacion: 181
individual130 mCAI=0.364054,mHD=0.184211,lLCS=0.166667,GENDER=female,AGE:0,fitness:849.065, last mutation: -1, Identificador de poblacion: 55
individual131 mCAI=0.435821,mHD=0.184211,lLCS=0.184211,GENDER=female,AGE:0,fitness:847.584, last mutation: -1, Identificador de poblacion: 50
individual132 mCAI=0.374233,mHD=0.201754,lLCS=0.201754,GENDER=female,AGE:0,fitness:813.314, last mutation: -1, Identificador de poblacion: 30
individual133 mCAI=0.359661,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:801.696, last mutation: -1, Identificador de poblacion: 191
individual134 mCAI=0.407822,mHD=0.175439,lLCS=0.140351,GENDER=female,AGE:0,fitness:792.909, last mutation: -1, Identificador de poblacion: 7
individual135 mCAI=0.389332,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:754.045, last mutation: -1, Identificador de poblacion: 144
individual136 mCAI=0.401267,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:707.192, last mutation: -1, Identificador de poblacion: 23
individual137 mCAI=0.390824,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:0,fitness:676.452, last mutation: -1, Identificador de poblacion: 21
individual138 mCAI=0.390774,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:0,fitness:676.2, last mutation: -1, Identificador de poblacion: 120
individual139 mCAI=0.413038,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:639.652, last mutation: -1, Identificador de poblacion: 6
individual140 mCAI=0.400587,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:520.636, last mutation: -1, Identificador de poblacion: 62
individual141 mCAI=0.427756,mHD=0.184211,lLCS=0.192982,GENDER=female,AGE:0,fitness:465.08, last mutation: -1, Identificador de poblacion: 162
individual142 mCAI=0.391388,mHD=0.192982,lLCS=0.22807,GENDER=female,AGE:0,fitness:443.745, last mutation: -1, Identificador de poblacion: 150
individual143 mCAI=0.38772,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:429.361, last mutation: -1, Identificador de poblacion: 99
individual144 mCAI=0.3957,mHD=0.175439,lLCS=0.166667,GENDER=female,AGE:0,fitness:428.41, last mutation: -1, Identificador de poblacion: 32
individual145 mCAI=0.417644,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:428.333, last mutation: -1, Identificador de poblacion: 92
individual146 mCAI=0.365384,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:358.899, last mutation: -1, Identificador de poblacion: 116
individual147 mCAI=0.362289,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:0,fitness:321.321, last mutation: -1, Identificador de poblacion: 131
individual148 mCAI=0.373791,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:0,fitness:317.008, last mutation: -1, Identificador de poblacion: 157
individual149 mCAI=0.372841,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:0,fitness:314.677, last mutation: -1, Identificador de poblacion: 90
individual150 mCAI=0.358094,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:304.656, last mutation: -1, Identificador de poblacion: 148
individual151 mCAI=0.397852,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:288.991, last mutation: -1, Identificador de poblacion: 10
individual152 mCAI=0.416067,mHD=0.184211,lLCS=0.210526,GENDER=female,AGE:0,fitness:285.138, last mutation: -1, Identificador de poblacion: 82
individual153 mCAI=0.359401,mHD=0.192982,lLCS=0.192982,GENDER=female,AGE:0,fitness:276.993, last mutation: -1, Identificador de poblacion: 110
individual154 mCAI=0.391007,mHD=0.184211,lLCS=0.184211,GENDER=female,AGE:0,fitness:231.611, last mutation: -1, Identificador de poblacion: 130
individual155 mCAI=0.390978,mHD=0.184211,lLCS=0.184211,GENDER=female,AGE:0,fitness:231.545, last mutation: -1, Identificador de poblacion: 11
individual156 mCAI=0.384672,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:228.892, last mutation: -1, Identificador de poblacion: 41
individual157 mCAI=0.387989,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:220.914, last mutation: -1, Identificador de poblacion: 137
individual158 mCAI=0.384539,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:213.878, last mutation: -1, Identificador de poblacion: 117
individual159 mCAI=0.384983,mHD=0.184211,lLCS=0.210526,GENDER=female,AGE:0,fitness:212.996, last mutation: -1, Identificador de poblacion: 28
individual160 mCAI=0.373227,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:206.916, last mutation: -1, Identificador de poblacion: 19
individual161 mCAI=0.378644,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:199.711, last mutation: -1, Identificador de poblacion: 81
individual162 mCAI=0.375826,mHD=0.175439,lLCS=0.175439,GENDER=female,AGE:0,fitness:184.568, last mutation: -1, Identificador de poblacion: 151
individual163 mCAI=0.39881,mHD=0.192982,lLCS=0.254386,GENDER=female,AGE:0,fitness:164.891, last mutation: -1, Identificador de poblacion: 192
individual164 mCAI=0.344102,mHD=0.210526,lLCS=0.175439,GENDER=female,AGE:0,fitness:156.251, last mutation: -1, Identificador de poblacion: 159
individual165 mCAI=0.419244,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:145.526, last mutation: -1, Identificador de poblacion: 170
individual166 mCAI=0.417434,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:143.314, last mutation: -1, Identificador de poblacion: 93
individual167 mCAI=0.364403,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:0,fitness:130.583, last mutation: -1, Identificador de poblacion: 109
individual168 mCAI=0.363555,mHD=0.175439,lLCS=0.157895,GENDER=female,AGE:0,fitness:128.738, last mutation: -1, Identificador de poblacion: 129
individual169 mCAI=0.396746,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:105.093, last mutation: -1, Identificador de poblacion: 199
individual170 mCAI=0.393805,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:102.387, last mutation: -1, Identificador de poblacion: 184
individual171 mCAI=0.348584,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:0,fitness:99.7231, last mutation: -1, Identificador de poblacion: 84
individual172 mCAI=0.395482,mHD=0.175439,lLCS=0.184211,GENDER=female,AGE:0,fitness:98.1756, last mutation: -1, Identificador de poblacion: 143
individual173 mCAI=0.34382,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:0,fitness:97.0511, last mutation: -1, Identificador de poblacion: 40
individual174 mCAI=0.382565,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:0,fitness:84.1063, last mutation: -1, Identificador de poblacion: 46
individual175 mCAI=0.376777,mHD=0.157895,lLCS=0.359649,GENDER=female,AGE:0,fitness:80.2804, last mutation: -1, Identificador de poblacion: 95
individual176 mCAI=0.357716,mHD=0.175439,lLCS=0.280702,GENDER=female,AGE:0,fitness:61.701, last mutation: -1, Identificador de poblacion: 166
individual177 mCAI=0.344792,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:61.3344, last mutation: -1, Identificador de poblacion: 8
individual178 mCAI=0.427932,mHD=0.166667,lLCS=0.184211,GENDER=female,AGE:0,fitness:49.9216, last mutation: -1, Identificador de poblacion: 35
individual179 mCAI=0.382911,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:43.6389, last mutation: -1, Identificador de poblacion: 83
individual180 mCAI=0.379367,mHD=0.166667,lLCS=0.175439,GENDER=female,AGE:0,fitness:41.1944, last mutation: -1, Identificador de poblacion: 34
individual181 mCAI=0.403759,mHD=0.166667,lLCS=0.201754,GENDER=female,AGE:0,fitness:40.4725, last mutation: -1, Identificador de poblacion: 17
individual182 mCAI=0.389817,mHD=0.166667,lLCS=0.219298,GENDER=female,AGE:0,fitness:37.8926, last mutation: -1, Identificador de poblacion: 4
individual183 mCAI=0.393436,mHD=0.166667,lLCS=0.201754,GENDER=female,AGE:0,fitness:37.0499, last mutation: -1, Identificador de poblacion: 15
